actual_class,prob_Bajo,prob_Medio,prob_Alto,prob_Critico,prob_Excelente
Excelente,0.014282790414159426,0.06365054428364061,0.022538844252563923,0.1975132661893326,0.7020145548603034
Medio,0.019138200781965282,0.24273629594273788,0.2498605997159705,0.0806734337032239,0.4075914698561025
Medio,0.09728922582082072,0.33955082177781093,0.05903738935110478,0.22236666675807362,0.28175589629219
Excelente,0.020629297785006648,0.7268677614708511,0.018526979456087674,0.013806128636315123,0.22016983265173953
Alto,0.022486293355718084,0.13281367699442198,0.38508290011094787,0.08699300286215611,0.372624126676756
Excelente,0.007067215831999631,0.25035022572241306,0.018522938816885364,0.040763807103729316,0.6832958125249727
Critico,0.08932960933658199,0.02661964597623758,0.0023824582153888327,0.8465164792356586,0.035151807236133044
Medio,0.10243164932347448,0.1671090981515118,0.08042869564527745,0.03556057061507898,0.6144699862646572
Excelente,0.013593103859948457,0.03638046781924691,0.0708442050142318,0.16156357395439064,0.7176186493521821
Excelente,0.005460904969185019,0.026754476379470284,0.0036527690474601948,0.003274249844016661,0.9608575997598678
Medio,0.024982462833539568,0.6301452493949625,0.033720503252893864,0.015521455373562141,0.29563032914504195
Excelente,0.04611350183418995,0.08568498279778058,0.11576060334916649,0.1399580086115156,0.6124829034073473
Medio,0.18387623921858987,0.1392848346440828,0.1728351380955006,0.13312245623569402,0.37088133180613275
Critico,0.05969568255923728,0.09541854152595465,0.6383569790563782,0.08068745940368031,0.1258413374547495
Critico,0.023150796369222206,0.05995156137454369,9.606403917999686e-4,0.8997372514975567,0.016199750366877503
Excelente,0.08027451405690854,0.027688896388175503,0.17292017611353563,0.28627695944095194,0.43283945400042845
Bajo,0.22532686293846546,0.5294795867325346,0.035073208837697475,0.08157773499177592,0.12854260649952653
Medio,0.30787598859029636,0.5126139501207879,0.09363296555296088,0.07333234565176006,0.012544750084194731
Medio,0.026079527070702397,0.15872725996207185,0.2217337653129842,0.5129170575896045,0.08054239006463706
Critico,0.3145678379399246,0.06453921444232491,0.04012285063347029,0.5046169553635099,0.07615314162077026
Medio,0.13090952013866827,0.251524078987287,0.09058353148133796,0.10681779129953288,0.4201650780931738
Excelente,0.011446074411557448,0.01643549323410312,0.010391961294112555,0.6959243015600687,0.2658021695001582
Excelente,0.08678976754617826,0.10762092676926308,0.18296471657022503,0.1800636900303518,0.4425608990839818
Excelente,0.07885306581802372,0.08982431305476739,0.014550158403830579,0.007767619916603001,0.8090048428067754
Medio,0.040146532095261846,0.7280248197048749,0.1526613547126776,0.018741218028501067,0.060426075458684635
Bajo,0.5219779078397017,0.1409085507525166,0.06017822157269502,0.037626031531775544,0.23930928830331116
Alto,0.03912966576268479,0.19541339189177587,0.24309867290012555,0.0710068151703904,0.4513514542750234
Alto,0.08972444142950065,0.36906099182647456,0.03509063605391963,0.06496038809891026,0.44116354259119483
Alto,0.025126467421541898,0.07944888497933686,0.8424105609535891,0.040205775993417396,0.012808310652114656
Critico,0.13688551941462762,0.1001591600716658,0.0997624354671941,0.6041997405039176,0.058993144542594786
Medio,0.167098290590638,0.23953619581588229,0.06964394211731369,0.0726284835818402,0.4510930878943259
Bajo,0.06760154336505737,0.06090784305467398,0.7354776874920099,0.12346072462765352,0.0125522014606053
Excelente,0.006163588491645173,0.014993695434279444,0.3078997922248401,0.26623313903594975,0.40470978481328557
Medio,0.09415293383101903,0.7319059280957685,0.12712952206014774,0.00490231646714732,0.04190929954591731
Bajo,0.05044615387873307,0.020425478233383608,0.272812483155395,0.4366526474503089,0.2196632372821794
Excelente,0.5297073487669506,0.009604090203672866,0.3738819986776026,0.02586246000260705,0.060944102349166876
Critico,0.05563702006216179,0.08750340022204058,0.06227372043809077,0.7432633001978077,0.05132255907989909
Critico,0.01922918690901307,0.07023817187290143,0.011847676157076735,0.1663013952824326,0.7323835697785763
Excelente,0.03675353376938766,0.09587442179892347,0.08044085512907917,0.08189407326653783,0.7050371160360719
Excelente,0.038283855746224144,0.02664756564113832,0.14615390367577966,0.3312705824983487,0.4576440924385092
Critico,0.004370776892856115,0.01892497668354932,0.0023751747417539173,0.9692605107107987,0.005068560971041963
Medio,0.1328599426320143,0.10084560363391332,0.3056336762777253,0.25557369031530214,0.20508708714104484
Alto,0.11858902943517662,0.3227575649739038,0.2325257081513504,0.27441881499008186,0.05170888244948725
Excelente,0.032477285645013176,0.36240803632305985,0.4132599100862399,0.11645788375231236,0.07539688419337477
Bajo,0.036129913675134524,0.06318395314113355,0.8283685526368335,0.049556135036441795,0.022761445510456575
Excelente,0.004630166197556462,0.00694890864800737,0.02282945108754813,0.01662335920970537,0.9489681148571827
Excelente,0.0609604076606403,0.008151776704829479,0.02896393381934435,0.1693982507361972,0.7325256310789887
Excelente,0.10433765589300885,0.07245153172848974,0.5833294748097331,0.01972367820511909,0.22015765936364928
Medio,0.15099346298132552,0.020355452636829696,0.5279563384537009,0.21292870997379737,0.08776603595434648
Alto,0.086944744225321,0.36986092705575724,0.43311064218438816,0.028377938886694785,0.0817057476478389
Medio,0.12363450683509829,0.2161699085942393,0.16990888757956943,0.0336214643766078,0.4566652326144853
Medio,0.24103415940570885,0.33871374984521846,0.1447472021979899,0.1469328645731627,0.12857202397792009
Critico,0.028991391225809557,0.6862361705010156,0.003869900272208371,0.27009301885765813,0.010809519143308358
Bajo,0.3408535865855812,0.14178280115803504,0.08737431840602057,0.25872019268440605,0.17126910116595723
Medio,0.03949405544623436,0.36128537498149077,0.08213877818391911,0.45584716487186044,0.061234626516495264
Medio,0.17482788148486392,0.03171266069319925,0.051039711686197406,0.33903165517620615,0.4033880909595333
Critico,0.2434903674069933,0.042196812267532545,0.2751046665322909,0.26663384755046604,0.17257430624271725
Alto,0.2245138160503571,0.1297949168554141,0.2620320772969834,0.09281974960009512,0.29083944019715025
Critico,0.2864304094822725,0.1630058547609579,0.09061410775556761,0.4240423123189387,0.035907315682263324
Medio,0.2712711306780852,0.5449337288522298,0.04845704591631191,0.030393608238089936,0.10494448631528322
Bajo,0.26729524644619596,0.099152217718124,0.15834205021252906,0.32218501928606874,0.15302546633708217
Bajo,0.06131389208700031,0.02280448415457042,0.02691875519464157,0.013416191138824031,0.8755466774249636
Excelente,0.16253435798164392,0.0654516116165386,0.2674597011234512,0.17979987099413156,0.32475445828423477
Excelente,0.010742570877730714,0.013407648803852432,0.0753675116451304,0.15847866044593054,0.7420036082273559
Bajo,0.5220587452530068,0.18401418365774871,0.04879933306577836,0.23446701788942897,0.010660720134037103
Bajo,0.28084317278607956,0.059268873969272204,0.17239908699144288,0.47049073574980027,0.016998130503405075
Medio,0.023871809665717326,0.08625208529366403,0.45689892311808045,0.24984506953271562,0.1831321123898226
Alto,0.7374600651417205,0.0077590615670561705,0.059080504638296234,0.12231445176318718,0.07338591688973999
Excelente,0.17291399997539836,0.05241431233456907,0.054960991856191146,0.01762218041659293,0.7020885154172484
Alto,0.5148308917786643,0.05889201174337533,0.046981529020377964,0.3109976303829059,0.06829793707467663
Excelente,0.16885555539379032,0.06569555347458739,0.07601368822331225,0.26068196035760166,0.42875324255070835
Medio,0.3024596768174318,0.3976215035733485,0.040408205064533305,0.039619706096724217,0.21989090844796216
Excelente,0.10150001282281572,0.02183758128471313,0.1517552514701777,0.01628156256611132,0.7086255918561821
Alto,0.2972808124812393,0.0677680643173626,0.3666085555126101,0.10144593316192106,0.16689663452686695
Medio,0.02856410281147875,0.77648253025728,0.03795554918039319,0.03244198169121569,0.1245558360596323
Critico,0.0821190389397898,0.015803285111813618,0.004572157442801205,0.8913432233242328,0.0061622951813626505
Alto,0.606501975262813,0.040475397699044686,0.06317472509254374,0.22740388173549492,0.062444020210103666
Alto,0.16545701162485188,0.16439639257915653,0.26868374977462267,0.25725292976080355,0.14420991626056548
Alto,0.07007842212308273,0.032897772774341125,0.15229194038313723,0.2749883096852903,0.4697435550341486
Critico,0.13746412571194963,0.42724790004195556,0.03192680939052747,0.37963416819045903,0.023726996665108167
Alto,0.010717951921372806,0.3373089774979087,0.32939509168277303,0.0439011813277314,0.278676797570214
Alto,0.06774572635872686,0.12200729060386847,0.6364584641618342,0.02797332224305929,0.14581519663251122
Alto,0.38529502618071476,0.3079964860607238,0.21340054113114973,0.06959546610512701,0.0237124805222848
Bajo,0.044558862303158905,0.2874419090487072,0.17406556461658,0.06131755571821386,0.4326161083133401
Alto,0.030721065124640234,0.1299665645293036,0.6190599332838732,0.09671763970657206,0.12353479735561076
Critico,0.26432868892986205,0.08506881311634061,0.06713075923273847,0.4286644894281726,0.15480724929288628
Excelente,0.03060156510184113,0.03295904649372201,0.058777817443479353,0.02093181358441649,0.8567297573765411
Alto,0.11683485656966948,0.005724540055168632,0.616635941582161,0.2410428389850844,0.019761822807916482
Bajo,0.459777560359193,0.07216233041643151,0.09176701007745354,0.08859730882800675,0.2876957903189152
Critico,0.124627959311635,0.038018711725741144,0.26493394766307854,0.21387731043187927,0.3585420708676661
Excelente,0.07197473923709011,0.46659549291800767,0.04854637320253049,0.03982239564130898,0.3730609990010627
Excelente,0.03773836459159483,0.03230286553518027,0.18895893398883276,0.031006251631054284,0.7099935842533378
Medio,0.14682791538632556,0.055970599722805964,0.1181352467073677,0.47487483106609313,0.20419140711740758
Alto,0.032330104488652756,0.7928780474937404,0.08093361784932776,0.02073694379099179,0.07312128637728724
Alto,0.019954831542085254,0.018647204472291415,0.014993571656305965,0.624069241923949,0.3223351504053684
Bajo,0.4936245856587983,0.13577510031227996,0.2742656358788869,0.01793920856178051,0.07839546958825425
Medio,0.09573880795494924,0.04176101196410847,0.8103848308446997,0.04574617159665711,0.006369177639585521
Medio,0.4750719713081302,0.32818774950666374,0.11828728730508226,0.058964123722642293,0.019488868157481375
Alto,0.026148559496108222,0.11878710006560929,0.02929128547636249,0.06935294352901905,0.7564201114329009
Critico,0.03346606686119694,0.04996132162364816,0.34438291005985927,0.27345127139696557,0.29873843005833006
Alto,0.033827222201633735,0.14713264534008078,0.695837219699084,0.0672035818429787,0.05599933091622274
Medio,0.44949213831994234,0.061105703019491316,0.04635065488856116,0.2364301347357443,0.20662136903626085
Excelente,0.01695028221253157,0.03811355032634363,0.19087616730306997,0.10192127414968112,0.6521387260083736
Bajo,0.2957151984376949,0.04475550898017328,0.050400906865237606,0.5244201124979653,0.08470827321892885
Critico,0.05154962200215903,0.03181213733086559,0.13810923456441387,0.760406740940844,0.018122265161717395
Alto,0.44440576123393144,0.23577348441459905,0.2997275252677482,0.006360638464241016,0.013732590619480352
Alto,0.17934445611751912,0.09114865774002298,0.34942385206284815,0.2343743199874778,0.14570871409213199
Critico,0.27425658042213164,0.12938551613159224,0.0703637621210295,0.5065131485814296,0.019480992743817104
Bajo,0.20411364759694461,0.34255396024357,0.19388738109148437,0.14358363811093214,0.11586137295706886
Medio,0.06863907351538107,0.03244072858175213,0.09378379678376596,0.13956037212219952,0.6655760289969013
Alto,0.04091394559887842,0.7679894004869872,0.1620020243857303,0.011008444926004475,0.018086184602399667
Bajo,0.022984307278680834,0.15746808829448183,0.09898349307122363,0.689817532119221,0.030746579236392672
Alto,0.07781126468255406,0.029805359940966333,0.14097248056775696,0.3351158165026898,0.41629507830603285
Critico,0.04522070554973573,0.011037157875062317,0.5365484282736871,0.38985898682401743,0.017334721477497355
Medio,0.17596266860306817,0.514433157974484,0.0346976253919502,0.009423971674766428,0.2654825763557312
Bajo,0.29667774967236826,0.21902625388925392,0.1795297519385662,0.1894288287694592,0.1153374157303524
Medio,0.018183216507952606,0.1224444365270381,0.1814642801927703,0.02115723652441972,0.6567508302478192
Excelente,0.03860135336570897,0.038379077222704,0.08185810933691426,0.2596927086968784,0.5814687513777944
Medio,0.27099346970509675,0.052648270381340956,0.4363672739327022,0.10809137297757462,0.1318996130032855
Medio,0.03663337499762264,0.017644513567791807,0.019790767475429606,0.8998053002607675,0.02612604369838835
Alto,0.18862996827890696,0.5253643359866067,0.13794741623174475,0.05269565850834657,0.095362620994395
Bajo,0.26201586703343055,0.2934243920380152,0.20378496778566127,0.0897863604136945,0.1509884127291985
Medio,0.019188405440359442,0.03698034105135577,0.07189656006521718,0.48642553013099205,0.3855091633120755
Excelente,0.049961835131355124,0.006890116829028071,0.012364426154853888,0.31208705244037477,0.6186965694443881
Medio,0.35391834226087254,0.020407909248280245,0.049597282032017014,0.0835883730994715,0.4924880933593586
Alto,0.15846935831326284,0.24951757370690925,0.4515549983372449,0.06161143358348512,0.07884663605909785
Medio,0.3014990863973313,0.5824721925953452,0.009799150956238104,0.05095169733582022,0.05527787271526525
Bajo,0.30937599658713877,0.09510116709118224,0.13774855200679953,0.25081615612683467,0.2069581281880448
Critico,0.4418018208449619,0.3324502150922504,0.06330332424327696,0.14166688607980654,0.020777753739704218
Medio,0.10551405693568426,0.19911997254780728,0.32849336552998903,0.3081581526013312,0.05871445238518825
Medio,0.8947180765511129,0.009726589902882127,0.0040717279896461175,0.05609607182622851,0.035387533730130254
Excelente,0.03277303282793909,8.957945175935491e-4,0.0031824221250346184,0.0075757164967801775,0.9555730340326526
Bajo,0.03858944882473286,0.05200327270747815,0.49218075099792485,0.2527406096615827,0.16448591780828148
Alto,0.007938479066038381,0.1888211515454848,0.5990704077549706,0.054644981172021774,0.14952498046148444
Alto,0.2870807452385151,0.033654464319984256,0.13757011046893577,0.24710835875067538,0.29458632122188944
Medio,0.0343532143019339,0.23901870417943066,0.09585861838184245,0.29302412746230816,0.3377453356744849
Alto,0.05140170890813644,0.00640559482122366,0.7699491964568842,0.06295986955317752,0.10928363026057816
Critico,0.05229583149132512,0.23147077245169828,0.22430986068826367,0.1802425484078315,0.3116809869608815
Medio,0.04665626290154873,0.17379942291034772,0.05125426941178562,0.01917991555240749,0.7091101292239105
Alto,0.13317073416466305,0.01778475748899286,0.46132760974674014,0.19697938645288515,0.19073751214671875
Medio,0.05585498497438045,0.11994554210384653,0.042159135110801556,0.7635740823054296,0.018466255505541842
Critico,0.004426816721335644,0.003968645424945911,0.005911457170783082,0.9432734254263437,0.04241965525659164
Medio,0.18232175483584687,0.2355284202527331,0.27746794765601657,0.020750372006890533,0.2839315052485129
Alto,0.36023222552399464,0.10967692708935449,0.2616107224598793,0.13002006969962557,0.13846005522714597
Alto,0.0803505034034097,0.25083034007485067,0.450079148811312,0.06986766725067732,0.1488723404597504
Critico,0.0030336397363499475,0.021102906833148492,0.07752399260625178,0.7809497476622295,0.11738971316202028
Bajo,0.34180759773054326,0.08167543748375242,0.3762640383446989,0.15802397788120026,0.04222894855980511
Alto,0.0460194534425555,0.03693278199663516,0.3206006493058003,0.1079883160657999,0.4884587991892092
Medio,0.020847860171172104,0.7729792805128887,0.056620555655962315,0.07189995032069427,0.0776523533392826
Bajo,0.05909876364378413,0.6328027476645216,0.10591076513309941,0.1449935402637461,0.057194183294848676
Excelente,0.02306267458277766,0.027736797966599336,0.034208412848465763,0.05201070856922704,0.8629814060329303
Alto,0.21083749293107948,0.025920777719681216,0.22960198306180793,0.291536294243037,0.2421034520443943
Critico,0.20292886513789213,0.5952455058356498,0.011743777413435484,0.15518866775444992,0.03489318385857265
Alto,0.05491674857988972,0.09374778884120019,0.749732792627218,0.0072240661293774605,0.09437860382231467
Medio,0.09476813927651156,0.059572568983164785,0.09411152382225511,0.12140410907022024,0.6301436588478483
Medio,0.26121458197981523,0.08527784048546683,0.23022020955547468,0.16591456223567808,0.25737280574356514
Excelente,0.09072990343840073,0.18715214251082918,0.13660227372197178,0.26155438696756356,0.32396129336123475
Bajo,0.04842503903779994,0.040501636068387976,0.1841382273314112,0.049286898450464696,0.6776481991119362
Medio,0.213195490186892,0.40458546987928307,0.08214553723228028,0.10159675133711028,0.19847675136443435
Alto,0.2267378424343876,0.22024401918023742,0.3936141586834415,0.0941391998859305,0.06526477981600301
Excelente,0.03670420295048427,0.05357614444554529,0.0013689953429092507,0.035578428026519913,0.8727722292345413
Excelente,0.2706996373746921,0.12312621305523223,0.04613306473971068,0.07456727031379456,0.48547381451657046
Critico,0.1612341514139232,0.00604057951598398,0.45384576328571535,0.3374588235384703,0.04142068224590724
Excelente,0.0625813984555571,0.019078626087602715,0.023075552780996565,0.016054505548908835,0.8792099171269347
Medio,0.11405602471127115,0.3750398010538487,0.04415007460112023,0.25325074801214825,0.21350335162161166
Critico,0.06688522095004162,0.15950146180067523,0.05003637424022773,0.44784589045285633,0.275731052556199
Alto,0.1571287380688399,0.48336533197659004,0.16855188299027515,0.12870532099713866,0.06224872596715623
Critico,0.008135062918699672,0.009582764200477864,0.004437839656680371,0.9699732658602663,0.00787106736387573
Medio,0.08043695106036615,0.19830096808985076,0.6385743986898174,0.041537826775824856,0.04114985538414084
Medio,0.16204359930855847,0.090303311528021,0.28473875910738033,0.28134530443633604,0.18156902561970414
Excelente,0.1551889592960125,0.02237305483877796,0.018359814030892867,0.16355699156760448,0.6405211802667121
Excelente,0.024312006708540782,0.30246114441267014,0.014603839810958663,0.016507227430151653,0.6421157816376787
Excelente,0.04407526911487947,0.0272712660523913,0.03121812024291157,0.381186620772114,0.5162487238177037
Medio,0.015272743518555218,0.5157215493081866,0.07588394522804708,0.3914926852733349,0.00162907667187626
Alto,0.09831724175804012,0.1435281167259614,0.5955129245177844,0.0412727281753748,0.12136898882283935
Alto,0.2404593040745506,0.20097969571304986,0.14005589039853467,0.2287314699521834,0.18977363986168153
Alto,0.06488078976527682,0.06113498077945874,0.4209226375804482,0.06760323490344342,0.38545835697137293
Medio,0.051844550871063655,0.7553144622456972,0.030110752994550898,0.016171310991649233,0.146558922897039
Alto,0.37807918595739887,0.026875270668735494,0.43684149637236863,0.12898258330151788,0.029221463699979223
Critico,0.04814726521427038,0.009699929603937063,0.018450251942736143,0.31294066645853963,0.6107618867805168
Alto,0.02690854341289469,0.2596139716309497,0.6147099653848384,0.020470897059791104,0.07829662251152622
Bajo,0.0736492141670123,0.09884606350176425,0.08437146035621804,0.08402828762378146,0.659104974351224
Critico,0.19554703252587688,0.1365140958540319,0.06020110068235316,0.5186006998580622,0.08913707107967583
Alto,0.11808014406235169,0.04931958165810883,0.334462927593163,0.29517236118372864,0.2029649855026478
Medio,0.005464004795206947,0.501468246815253,0.14635216941640558,0.24301548960431088,0.10370008936882354
Alto,0.3703433071629489,0.39758967653108956,0.07806239914986932,0.07496151692918372,0.07904310022690841
Medio,0.02916376831043154,0.4255243910715756,0.24785539528751785,0.23083300921745148,0.06662343611302353
Critico,0.3111177615929974,0.3536539119984129,0.06489354496445729,0.24795466075199984,0.022380120692132594
Medio,0.04286418837207774,0.014439526703173387,0.5608369660485638,0.0857468414107434,0.2961124774654416
Bajo,0.19312137474545227,0.045650204347993384,0.3120270041605947,0.10475788210577282,0.3444435346401867
Critico,0.12872843260161318,0.16218921899834682,0.07174993124424396,0.4510513703553548,0.1862810468004413
Bajo,0.05817460838931163,0.11027316296362628,0.33162268039381326,0.24114835885758018,0.25878118939566863
Medio,0.11669146931412046,0.23502159221210628,0.09270408488144474,0.1601979504524187,0.39538490313990987
Critico,0.21799278406371306,0.06723160974965686,0.06589876531905833,0.5469142114451129,0.10196262942245894
Medio,0.563246951672831,0.08421008423081083,0.006429140932931877,0.21228032248731274,0.13383350067611355
Alto,0.042474200368947994,0.21433274585709383,0.18109817553170507,0.54576922373705,0.016325654505203225
Alto,0.032859946564594116,0.041082852217195584,0.28156626098389037,0.10511469265648302,0.5393762475778369
Medio,0.10598535034449043,0.05626920237982904,0.5907483987530812,0.1436961030402844,0.10330094548231501
Critico,0.4863288578458907,0.29518638316443974,0.10076555820629614,0.10495315890969749,0.012766041873675969
Medio,0.16806954740720556,0.2653016854126186,0.16862778377843277,0.04245920743944854,0.35554177596229464
Medio,0.07411036067959181,0.3333419913646827,0.18093823862004899,0.3800688707686658,0.031540538567010695
Medio,0.009864273620686035,0.5456297220085512,0.017540905066292013,0.15304598352548782,0.273919115778983
Critico,0.12321323667412,0.020315169057364645,0.49912715119347406,0.173263718152982,0.18408072492205926
Medio,0.026950291572169233,0.02608101454915243,0.04483360852286137,0.45900772617778085,0.44312735917803614
Alto,0.019744083731917363,0.12910090328610183,0.4547257642040072,0.3603438944060437,0.03608535437192993
Medio,0.17068292085623576,0.30544366000198925,0.08194787967084972,0.3436597774432042,0.09826576202772107
Alto,0.011744950800846974,0.15765441853609452,0.18197983247382957,0.3152022632782483,0.3334185349109807
Alto,0.02707668695523071,0.0865752445929378,0.4200586382233572,0.1434582770827945,0.3228311531456798
Alto,0.02331957675405196,0.11649057904280227,0.744710838222313,0.10158008300144843,0.013898922979384302
Critico,0.09216046735365269,0.09295410653954958,0.03741412775305426,0.7471215396106049,0.030349758743138593
Bajo,0.12115071924360439,0.02977047205734388,0.4963234323250548,0.26358821650658165,0.08916715986741529
Critico,0.019432887938040638,0.04256698624119655,0.3979055405553172,0.4321519239117597,0.10794266135368596
Critico,0.45607414502155413,0.0671135766464821,0.03668834958752461,0.41103029896937987,0.02909362977505932
Alto,0.22873062182468265,0.5644577820770216,0.1070832743712242,0.0220994097894837,0.07762891193758778
Bajo,0.2534620608290333,0.06383179128140613,0.27105658137354216,0.09072574363127979,0.32092382288473864
Bajo,0.1528302033256068,0.5425857109901083,0.01488328002990468,0.03987012933575312,0.24983067631862702
Critico,0.22247280335914438,0.15229301092232908,0.10683608178547752,0.27865316279158703,0.23974494114146194
Bajo,0.5501698627049774,0.1455113614223493,0.12740113497491756,0.12917125475878502,0.047746386138970795
Critico,0.021522268038860495,0.03557706765598539,0.1059387504119401,0.8295999273062634,0.007361986586950607
Excelente,0.0434811084300921,0.5327487562208493,0.08730835034600398,0.04311871835485042,0.29334306664820414
Medio,0.12603425131859738,0.5181971341642381,0.08305692520044673,0.037873928165073026,0.2348377611516447
Critico,0.007115284382928435,0.15231193149918915,0.017349614651930804,0.8120131004915012,0.011210068974450349
Alto,0.0275956933155338,0.17303202183443464,0.4370921411966579,0.13310388024647887,0.22917626340689473
Excelente,0.05718856254210267,0.23687700685818608,0.054731112553961216,0.1129979795064148,0.5382053385393353
Alto,0.08996448417013105,0.17800527507851502,0.2601864818642265,0.03681307136456789,0.4350306875225596
Medio,0.14225193461477986,0.1776362094358274,0.3315942988913854,0.195929614857572,0.1525879422004354
Medio,0.20548288759657926,0.0125958965852421,0.3065506585126361,0.011922605754938956,0.46344795155060353
Alto,0.009232351256804116,0.21846371701495385,0.3840024371975492,0.36769736501203887,0.02060412951865396
Critico,0.00594462338608861,0.21479397000243816,0.018733202140514355,0.7325331608732529,0.027995043597705986
Critico,0.019605579258444767,0.07701775688958859,0.09947049583208736,0.7791667374145749,0.024739430605304414
Excelente,0.02802093477763823,0.024635958889296802,0.07092776434982288,0.006651542568611627,0.8697637994146304
Bajo,0.43625688741092883,0.10070018808253497,0.08223805194691884,0.1574805106791502,0.22332436188046706
Excelente,0.08847593209787177,0.47154202426372555,0.005087878451247037,0.011957441994997032,0.4229367231921586
Alto,0.09369820752343479,0.3248510282134892,0.33552546831780705,0.206440482348769,0.03948481359650004
Alto,0.2520376919329389,0.3386852563242352,0.024779793964216527,0.1444939117404851,0.24000334603812434
Alto,0.5993818071195344,0.009104806936076097,0.14592543071608327,0.13087710566313324,0.11471084956517304
Excelente,0.032648093564626064,0.0018705387918255914,0.05543855913945085,0.009585753414114438,0.9004570550899831
Alto,0.3202282934509556,0.33698275631936736,0.11549715823156456,0.18365389651453748,0.043637895483574905
Critico,0.21829409551515566,0.14180898047578494,0.21925499647487912,0.3658796900986826,0.05476223743549768
Excelente,0.2741674058689732,0.07883034373750253,0.2838280258117135,0.003476607889021355,0.3596976166927895
Bajo,0.1795065522119521,0.22650349317123533,0.0892737479061726,0.36187202648500977,0.14284418022563025
Alto,0.297387740928952,0.2579081075097577,0.1622379187416763,0.1828033117734885,0.09966292104612559
Excelente,0.022472677637898644,0.07537337695145277,0.09482489327106156,0.2482334261662562,0.5590956259733308
Medio,0.05950394509500534,0.19061947035425658,0.3244902260927383,0.15616984197140624,0.2692165164865935
Bajo,0.1462133527247566,0.06382348912966995,0.3162367716263884,0.3307834636994506,0.14294292281973447
Alto,0.022989137043870598,0.06436205804202572,0.759737202922257,0.11914736202778746,0.03376423996405917
Medio,0.317383935990745,0.12616393481557417,0.02413684072828383,0.4300528423718013,0.10226244609359562
Medio,0.17984035179017532,0.4903212860858,0.2122370277673021,0.09189741238151561,0.025703921975206923
Critico,0.06467393549503746,0.043494745944408664,0.02448598202719875,0.6450787099179259,0.22226662661542926
Alto,0.13255946947470523,0.5806995895577567,0.06978266291097006,0.08362957943091386,0.13332869862565427
Medio,0.03001439934056919,0.2032103202156254,0.1296386023662111,0.615685759104138,0.02145091897345619
Medio,0.05759537795721614,0.4142460909841695,0.47180848933082564,0.014215495477359721,0.042134546250429
Medio,0.10706364956286796,0.4121636394451703,0.3457537779917256,0.0921176741521507,0.0429012588480854
Excelente,0.11778981251611774,0.003096318943597195,0.025971294304452625,0.08825882997766431,0.7648837442581682
Medio,0.0091419047404357745,0.38712109718367005,0.5805901228466378,0.008839220036298799,0.014307655192957566
Bajo,0.27619076032174145,0.1264483750297361,0.022827723747220596,0.2203863504072947,0.3541467904940071
Medio,0.22848227374068653,0.5842429245550759,0.015875215288713083,0.10580986713021459,0.06558971928531
Critico,0.05128245934913463,0.05277996546894778,0.17121256961128092,0.6786071334070396,0.04611787216359712
Bajo,0.034813131132701694,0.298737827572468,0.17968610093477963,0.01031795308327582,0.4764449872767749
Excelente,0.02496926094461687,0.013238525291126416,0.012415985003680572,0.23613268767929158,0.7132435410812845
Critico,0.3560502639367191,0.07953942925715751,0.137675847026981,0.41439781157575806,0.012336648203384336
Critico,0.05027291193117914,0.007966278461766636,0.02113930171694747,0.9010517924403332,0.0195697154497737
Bajo,0.06505691580059689,0.5963348607836313,0.012352722515208758,0.279268856781835,0.046986644118728035
Excelente,0.14902771454261624,0.056453004017301814,0.02293790284952067,0.039656005316722344,0.731925373273839
Medio,0.03593344317575004,0.5840571311630647,0.02277016697278793,0.2911766056663808,0.0660626530220165
Alto,0.12539488785656003,0.04313287437430665,0.27892888729667326,0.15109793892792367,0.40144541154453633
Medio,0.11157476780575247,0.30388637056405055,0.49285567398259866,0.020050623293508454,0.07163256435408992
Bajo,0.48804649301047237,0.14616702663098566,0.18110493355602827,0.07601254281886609,0.10866900398364762
Critico,0.132694604719601,0.33193151829654904,0.24233027561150072,0.07478409288607137,0.2182595084862779
Alto,0.12593572609105724,0.30420973971785453,0.1447660344682194,0.29495635214398547,0.1301321475788834
Bajo,0.0676438828997983,0.02811914883673984,0.5421249347949397,0.35073317706123885,0.011378856407283403
Alto,0.1599220958383461,0.08965854694301204,0.3740213729977712,0.0448377067455883,0.3315602774752824
Excelente,0.011104283356440632,0.025071036408629628,0.01312921894175533,0.015294696167920884,0.9354007651252535
Alto,0.00795982709809917,0.028831349081739482,0.8772830302167636,0.02659041071180209,0.05933538289159559
Critico,0.2578873906270665,0.024870089947484107,0.005160006896789786,0.6206207968708558,0.09146171565780378
Alto,0.005728680440833861,0.260821774180097,0.49868862431835836,0.0955792416547473,0.13918167940596352
Medio,0.057258962588112264,0.28191019418688235,0.10209973018297523,0.3911335996664801,0.16759751337555004
Critico,0.20917177838169457,0.061951590255567617,0.5568437323563888,0.10648133571912026,0.06555156328722878
Medio,0.12933761474820574,0.4813726103810155,0.23456893833522952,0.01905686322587336,0.13566397330967592
Excelente,0.14877926400141725,0.043632313200148244,0.15545471448739862,0.020479938211899678,0.6316537700991361
Bajo,0.6373173935616352,0.04566891490305133,0.1355373662048559,0.0738958559027758,0.10758046942768176
Critico,0.048621630266766136,0.015124957701161287,0.00804029062816414,0.6361182029869461,0.2920949184169623
Bajo,0.17489804402641318,0.29757779353539393,0.05105678250185408,0.3413128642654741,0.13515451567086476
